name,link,desc,chef,prepTime,cooktime,total,ingredients,instructions,rating,num_of_reviews,calories,servings,fat,carb,protein,cholesterol,sodium,image
SAMBAR SADAM BISI BELE BATH,https://www.vahrehvah.com/sambar-sadam-bisi-bele-bath,"A classic dish from the state of Karnataka made to a combination of rice, toor dal (lentil), assorted vegetables and freshly ground spices all mixed and cooked together. It is a very healthy and nutritious dish. Spices like cinnamon and asafoetida, curry leaves and tamarind pulp used in its preparation contribute to the unique flavor and taste of this dish sambar sadam.
",Vahchef,10 mins,20 mins,20 mins,"10655, 10656, 10657, 10658, 8830, 10659, 10660, 10661, 10662, 8419, 8669, 8416, 8368, 10334, 10663, 8589, 10664, 8324, 9072, 10665, 8919, 10666, 9495, 8689, 9412, 8402, 8957, 9114, 9334, 10667, 8919, 10668, 9502, 8398, 8334, 10655, 10656, 10657, 10658, 8830, 10659, 10660, 10661, 10662, 8419, 8669, 8416, 8368, 10334, 10663, 8589, 10664, 8324, 9072, 10665, 8919, 10666, 9495, 8689, 9412, 8402, 8957, 9114, 9334, 10667, 8919, 10668, 9502, 8398, 8334","Heat oil in a pan and add &frac12; teaspoon mustard seeds, &frac14; teaspoon cumin seeds, cashew nuts, 2 nos dry red chilies, curry leaves, green chilies, onion, asafoetida and saute it.
Add potato, carrot, french beans, cauliflower, green peas, shallots, orka, ridge gourd, eggplant and turmeric powder and saute it.
Add toor dal, rice, sufficient water and cook it by placing a lid on it.
Take a pan and add dry red chillies, fenugreek seeds, mustard seeds, cumin seeds, cloves, cinnamon stick, cardamom, coriander seeds dry roast it on slow flame.
&nbsp;Now add channa dal, urad dal, coconut, and dry roast it and transfer it into a blender and blend it into a powder.
When the rice is 75% cooked add tomatoes, salt and cook it.
When the rice is 90% cooked add dal mixture powder, tamarind juice and mix thoroughly and cook it.
Atlast add coriander leaves and switch off the flame.Now the hot sambar sadam is ready to serve with boondi and raitha",2.6667,6,71.84,4,0.52,NULL,3.33,0,47,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/uploads/ckFcdnSM/search-result-img.jpg
CORN PAKODA FRESH,https://www.vahrehvah.com/corn-pakoda-fresh,"Corn Pakoda is a great snack item which has the freshness, crunchiness and sweetness of corn. It make a great tea time snack during monsoons.",Vahchef,10 mins,20 mins,20 mins,"10669, 8504, 8455, 9477, 8332, 10670, 10224, 8334, 10671, 8338, 8706, 10669, 8504, 8455, 9477, 8332, 10670, 10224, 8334, 10671, 8338, 8706","Remove the peel and cut corn seeds using knief.
Take the mixie jar and add green chillies, cumin seeds, coriander leaves, ginger garlic paste, roasted chana dal, garam masala, corn and blend it into a coase paste.
Add salt, all purpose flour, mix well and make round patti using hands.
Heat the pan, place the patti, sprinkle ghee on top and cook it on both sides.
Hot Corn Pattis are ready to serve then..Prepartion of Corn pakoda :Heat oil in a pan, place the corn fritters (i.e., corn pakoda) and deep fry until golden brown in colour.Serve the hot patti and pakoda with tomato or chilly sauce.",2.7143,21,374.3,4,4.7,NULL,9,0,35,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/727bfed7f4e82f0b7915a95898f603b2.jpg
SHRIMP PRAWNS PULI/PULUSU,https://www.vahrehvah.com/shrimp-prawns-pulipulusu,Prawn in tamarind sauce is a tangy dish made with prawns cooked in a tangy sauce until tender. Shrimp pulusu is a very famous dish in Andhra Pradesh.,Vahchef,10 mins,25 mins,25 mins,"10672, 10673, 10674, 8633, 8334, 8419, 9795, 10675, 8440, 8455, 8874, 8334, 9247, 8686, 10672, 10673, 10674, 8633, 8334, 8419, 9795, 10675, 8440, 8455, 8874, 8334, 9247, 8686","Take a pan and add poppy seeds and dry coconut powder and dry roast it and transfer it to a blender and make the paste.
Take the bowl and add shrimp, 1 teaspoon ginger garlic paste, salt, 1/2 teaspoon turmeric powder, 1 teaspoon red chili powder and mix thoroughly and keep aside.
Heat 3tablespoon oil in a pan and add the shrimp saute it and cook until it becomes tender and transfers it to a plate.
Heat 5 tablespoon oil in the same pan and add mustard seeds, cumin seeds, onions, salt, green chilies, turmeric powder saute it.
Add ginger garlic paste, red chili powder, coriander powder, little water, poppy seeds, coconut paste and mix thoroughly and cook it on a slow flame until the masala is cooked.
&nbsp;Add fried shrimp, tamarind juice, coriander leaves, a little salt, some water, and mix thoroughly and placing the lid, cook it on a slow flame for 5 minutes.Now the shrimp prawn pulusu is ready to serve with rice.",3.7,59,99.5,2,0.3,NULL,24,189,111,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/uploads/ckFcdnSM/search-result-img.jpg
EGGPLANT DING CHICK CHUTNEY,https://www.vahrehvah.com/eggplant-ding-chick-chutney,Any recipe prepared with eggplant is very delicious. Eggplant ding chick chutney is easy and tasty recipe served with roti and rice.,Vahchef,10 mins,15 mins,15 mins,"10266, 8809, 8368, 8504, 10676, 9477, 8334, 8324, 10677, 10266, 8809, 8368, 8504, 10676, 9477, 8334, 8324, 10677","Cut the eggplant into round slices.
Heat oil in a pan and add cumin seeds, eggplant and saute it.
Add green chillies, tamarind and coriander leaves,salt, little water and place the lid and cook it.
Smash it with pestle and add onion, garlic, coriander leaves and mix thoroughly.Now eggplant ding chick chutney is ready to serve with rice.",3.4,42,51.4,4,0.2,NULL,3.4,0,25,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/uploads/ckFcdnSM/search-result-img.jpg
PANEER PASANDA,https://www.vahrehvah.com/paneer-pasanda-1,Paneer pasanda is a snack recipe where paneer is stuffed and cooked in silky sauce.,Vahchef,10 mins,10 mins,10 mins,"10678, 10679, 8893, 10680, 8334, 9360, 9348, 9648, 9857, 8338, 10681, 8368, 9017, 8341, 9685, 9218, 8342, 8443, 8705, 10682, 10683, 10678, 10679, 8893, 10680, 8334, 9360, 9348, 9648, 9857, 8338, 10681, 8368, 9017, 8341, 9685, 9218, 8342, 8443, 8705, 10682, 10683","Take the triangle paneer piece and cut in the middle like a butterfly as shown in the video.
Take a bowl and add grated paneer, raisins, 2 tbs cashew nut, salt, coriander leaves, green chillies and mix thoroughly and stuff this mixture in the middle of paneer slice.
Take a bowl and add cornflour, all purpose flour, water and mix thoroughly to make the batter.
Dip the stuffed paneer pieces in the above batter.
Heat oil in a pan and cook the pieces on both sides and keep aside.
Heat 2 tablespoon oil in a pan and add whole garam masala, cumin, onion, turmeric powder, ginger garlic paste, tomatoes and place the lid and cook it for 5 minutes.
&nbsp;Add 1 tablespoon cashew nut, red chili powder, coriander powder, little water and mix thoroughly and transfer it into a blender and make the fine paste.
Transfer it into a pan and little water and place the lid and boil it.
&nbsp;Add salt, sugar, kasuri methi powder, fresh cream and mix thoroughly and add fried paneer pieces.Now the paneer pasanda is ready to serve hot.",3.7,59,402.2,4,33,NULL,25,105,621,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30692/91e23ca09c87f8064c6a160fc42cdf61.png
CRAB CAKE,https://www.vahrehvah.com/crab-cake-1,"Crab cake is a classic American dish prepared with crab meat and various other ingredients, such as bread crumbs, milk, mayonnaise, eggs, yellow onions, and seasonings. ",Vahchef,10 mins,10 mins,10 mins,"10684, 10685, 10686, 8618, 8334, 8919, 8342, 9360, 8839, 8723, 8625, 8437, 10684, 10685, 10686, 8618, 8334, 8919, 8342, 9360, 8839, 8723, 8625, 8437","Remove the flesh from the crab and cut into pieces and mash it with hands like as shown in the video.
&nbsp;Heat oil in a pan and add cumin, garlic, onions, little salt and saute it for 2 minutes and transfer it into a plate.
Add rice, red chili powder, coriander leaves, crab mixture, bread crumbs, egg and mix thoroughly and make the round balls and give the cutlet shape and keep aside.
Heat butter in a pan and add crab cakes and place the lid and cook it on both sides on slow flame.&nbsp;Now the crab cakes are ready to serve hot.",3.4,42,78.3,4,0.7,NULL,18,97,395,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30693/09b476299695bdfb3ebe043733e45784.png
POTATO FRY PODIMAS,https://www.vahrehvah.com/potato-fry-podimas,This potato fry podimas(mashed potatoes) is a mildly flavored curry to go with hot and spicy sambar rice. ,Vahchef,10 mins,10 mins,10 mins,"10687, 8487, 8338, 8420, 8398, 9247, 8334, 9330, 10688, 8440, 8437, 9510, 8455, 10689, 9244, 10690, 9072, 9348, 8319, 8324, 10691, 10692, 8646, 10687, 8487, 8338, 8420, 8398, 9247, 8334, 9330, 10688, 8440, 8437, 9510, 8455, 10689, 9244, 10690, 9072, 9348, 8319, 8324, 10691, 10692, 8646","METHOD POTATO FRY: 1. Boil and cut the potato pieces, 2. Heat oil in a pan and fry the potato pieces on medium heat until it changes to golden brown in colour and keep aside. 3. Place the 1 spring curry leaves, coriander leaves, green chillies and dip in hot oil pan and fry it and place it on fried potatoes. 4. Sprinkle salt, red chilly powder and toss it. 5. Now potato fry is ready to serve hot. METHOD POTATO PODIMAS: 1. Boil and mash the potatoes slightly. 2. Heat oil in a pan and add mustard seeds, red chillies, cumin seeds, channa dal, urad dal, cashew nuts and saute it. 3. Add asafoetida, chopped green chillies, curry leaves, onion and saute it. 4. Add potato, coconut and cook it. 5. Atlast add lime juice and serve it.",3.2,1,0,4,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/80b10de166e38d768a87e1922dff1ae5.jpg
Turkey Biryani Roast,https://www.vahrehvah.com/turkey-biryani-roast,"Turkey biryani roast is turkey stuffed with rice and cooked in the oven. In India, the aromatic rice dish known as biryani consists of layering cooked rice with spiced meat or vegetables before baking it.",Vahchef,10 mins,180 mins,180 mins,"10693, 10694, 10317, 10695, 10696, 10697, 8413, 9052, 8674, 9348, 10698, 8527, 10699, 8534, 8517, 10700, 10701, 10702, 10703, 10704, 10705, 10706, 9739, 8342, 10707, 10708, 10709, 10693, 10694, 10317, 10695, 10696, 10697, 8413, 9052, 8674, 9348, 10698, 8527, 10699, 8534, 8517, 10700, 10701, 10702, 10703, 10704, 10705, 10706, 9739, 8342, 10707, 10708, 10709","Take a roasting tray and add potato, celery, onions, sweet potato, carrot, turkey liver pieces, little water and spread as a bed.
Take a bowl and add yogurt, coriander leaves, mint leaves, green chillies, cashew nut, ginger garlic paste, raisins, 1 tablespoon cranberry, 1 tablespoon coriander powder, 1 tablespoon cumin powder, biryani mixture powder, salt and mix thoroughly.
Place the turkey on the vegetable bed layer of the roasting tray and Apply half of the above prepared mixture inside the turkey and other half mixture add it to rice and mix thoroughly.
Stuff the rice mixture inside the turkey and close the opening with cabbage.
Pack the leftover cabbage mixture in the cabbage or lettuce leaf and keep in the roasting tray.
Take the spices powder from turkey stuffing packet into a bowl and add 5 tablespoon lime juice, 5 tablespoon olive oil, salt and mix thoroughly and apply it on turkey and tie its legs.
Place the roasting tray along with turkey inside the oven 325 degree centigrade for 2 hrs
Take a cup and add olive oil, lime juice, crushed garlic, soya sauce and mix thoroughly and coat this mixture on the turkey for every 20 minutes.
After 2 hrs remove the turkey and keep aside.
Melt butter in a pan and add cumin, coriander powder, red chili powder, water and liver pieces from roasting tray.
Add cranberry chutney, salt and mix thoroughly and make the sauce.
Cut the knots of turkey legs and also cut turkey and place it in a serving plate. Now the hot turkey biryani roast is ready to serve with prepared sauce.",2.8000,5,143.2,4,0.8,NULL,34,94,59,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/a5a13d1be41f2af2c1da7231e0c69d40.jpg
CORIANDER STEAMED CAKES,https://www.vahrehvah.com/coriander-steamed-cakes,"This is a snack recipe. These are steamed coriander leaves and gram flour cakes, cut and fried crispy, available in many Maharashtrian restaurants and stores.
",Vahchef,10 mins,25 mins,25 mins,"10710, 9243, 9164, 8786, 9037, 10711, 10712, 10713, 9485, 10714, 10024, 8334, 8440, 8455, 8342, 10710, 9243, 9164, 8786, 9037, 10711, 10712, 10713, 9485, 10714, 10024, 8334, 8440, 8455, 8342","Heat 3 tablespoon oil in a pan and add cashew nuts, chana dal and switch off the flame.
Add poppy seeds, garam masala, green chillies, coconut and saute it.
Crush the groundnut coarsely using pestle.
Take a bowl and add groundnut powder, roasted mixture, coriander leaves, chick pea flour, rice flour, salt, water and mix thoroughly.
Apply oil to a cake tin and transfer the above mixture and spread it evenly.
Place it in the steamer and steam it for 10 to 15 minutes.
Demould it and cut into pieces.
Heat 2 tablespoon oil in a pan and add mustard seeds, cumin seeds, steamed pieces, sprinkle red chili powder and toss it.Now the coriander steamed cake is ready to serve hot.",3.0000,2,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/69cafab135f6822402983bd030169f0e.JPG
ORIENTAL NOODLE SALAD,https://www.vahrehvah.com/oriental-noodle-sald,"This oriental noodle salad is an interesting Chinese flavour combined with crunchy fried noodles. 
",Vahchef,20 mins,5 mins,5 mins,"10715, 10716, 10717, 10718, 10719, 10720, 10721, 10722, 10723, 8558, 9739, 10372, 10724, 8334, 10725, 10726, 10727, 10715, 10716, 10717, 10718, 10719, 10720, 10721, 10722, 10723, 8558, 9739, 10372, 10724, 8334, 10725, 10726, 10727","Boil noodles in water with little salt. Then strain the water and cut them to small pieces and keep aside.
Take a bowl and add cabbage, tomato, red bell pepper, carrot, yellow bell pepper, green bell pepper, onions, moong dal sprouts, pepper powder, noodles, soya sauce, vinegar, sesame oil, salt and mix thoroughly.
Add green spring onions, sesame seeds and mix well.Now oriental noodle salad is ready to serve.",3.2,1,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/412fb70cf90f4a814572f7b881e15245.JPG
CURRY LEAVES BUTTERMILK,https://www.vahrehvah.com/curry-leaves-buttermilk,The curry leaves ground to a fine paste and mixed with buttermilk. It can also be taken on an empty stomach with beneficial results in case of stomach upsets.,Vahchef,10 mins,mins,mins,"8339, 8853, 9072, 8646, 10728, 8334, 8339, 8853, 9072, 8646, 10728, 8334","Take the glass jar, add butter milk, water, asafoetida, lime juice, curry leaves, salt and mix thoroughly.
Check for seasoning and transfer it into a serving glass.Now the cool curry leaves buttermilk is ready to serve in hot summer.",1.7500,20,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/eb4103505858011f3475b7609c367694.JPG
CORIANDER AND LEMON BUTTER MILK,https://www.vahrehvah.com/coriander-and-lemon-butter-milk,This is very cool refreshing lassi in the hot summer season.,Vahchef,10 mins,mins,mins,"9566, 8334, 8344, 8339, 9566, 8334, 8344, 8339","Take a glass jar, add coriander leaves, salt, lime juice and blend it once.
Add butter milk and mix thoroughly.
Check the seasoning and transfer it into a glass.Now the refreshing coriander and lemon butter milk is ready to serve.",2.0000,3,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/8af1b0fddb0ff1a64e975b2293c895ec.JPG
BEET ROOT LASSI,https://www.vahrehvah.com/beet-root-lassi,A luscious and gorgeous masala spiced beetroot lassi is easy to make and tastes delicious summer special liquid recipe.,Vahchef,10 mins,mins,mins,"10729, 10730, 8334, 10731, 8339, 10729, 10730, 8334, 10731, 8339","Take the glass jar and add beetroot, green chilies, salt and blend it once.
Add little water and stain the juice into a bowl.
Transfer the juice into another glass jar and add fennel powder, again blend it.
Add butter milk and blend it and check for seasoning. Transfer it into a glass.Now the pink colour beetroot lassi is ready to serve.",3.5,89,48.2,2,0.2,NULL,1.6,0,78,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/e0603ea0fe96f7d4df5b1aeddd3805d7.JPG
ANTI SUN STROKE LASSI,https://www.vahrehvah.com/anti-sun-stroke-lassi,Sweet lassi is generally taken as cooling drink during summer season in northern. Chaas is also very good to fight sunstroke and indigestion.,Vahchef,10 mins,mins,mins,"10732, 10733, 10734, 8646, 8334, 10735, 8320, 10736, 10732, 10733, 10734, 8646, 8334, 10735, 8320, 10736","Take the glass jar and add cucumber, tomatoes, onions, lime juice, green chillies, coriander leaves and blend it.
&nbsp;Add little water, salt, butter milk and blend it again.
Check for seasoning, transfer it into a glass.&nbsp;Now the anti sun stroke lassi is ready to serve cool.",3.7,59,113.2,2,6,NULL,11,17,364,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/0df0403cf84aacc2e870e54c38639821.JPG
